,Unnamed: 0,Buyer,# of transactions,Avg transaction price,avg holding period
286,286,0x2bb68c26e75b01d2cbb9b1d71432fc53c4c80350,21,17012.85714,3943897.142857143
287,287,0x0e5af446621c2b2b45602c34870d6b10dfb81a43,21,27727.98333,7658974.285714286
288,288,0x49ca963ef75bceba8e4a5f4ceab5fd326bef6123,21,17075.46,10471994.285714287
289,289,0xbff79922fcbf93f9c30abb22322b271460c6bebb,21,92991.08714,8427451.42857143
290,290,0xb7ef760f30d139097ba547bd6f0dfaecbf148452,21,87271.54714,10494034.285714287
291,291,0xdf79b09da45ebb08ebc7834a9512e0bfa77056bb,21,153888.4681,257.142857142
292,292,0xbad4af9c8bc7eb07282c06e982eb4618e2586f3f,21,144962.14,103291.42857142801
293,293,0x53ab37968ab18634c3af55fcd56f7f76565ce6ea,21,15876.88857,3505234.2857142854
294,294,0xd7c318e9f9129239f6ba4e10994137113dcf6244,20,40511.7615,11026344.0
295,295,0x4d9e86a5ac368aa4df0473ef07e13ec2fbe04025,20,39858.8875,29055423.0
296,296,0xa9e600444278aab04eaa9655ac94478bf7c4e2e7,20,25898.9235,2701407.0
297,297,0x2cbcfa87aa570d72ad7b376e729e167071f1cd33,20,6042.1875,5099310.0
298,298,0x27cb10d612daddb5c9f7d2e8702fc9c47c78cd40,20,301510.445,4626.0
299,299,0xb21a25049d2a6c5a45af5f88b7d4898284988e32,20,307689.3875,714.0
300,300,0x14ba3316bdf0471879e91c6d5fd5aca9d36613ec,20,21206.501,5683956.0
301,301,0xf3741be4aa678e7828d7665be34c6b21bcaa3248,20,34058.6925,5438880.0
302,302,0x23d09ed7a3f46270271f5b2e00bfb4aecf361160,20,27919.5815,4065069.0000000005
303,303,0xd082239e2592dd3ae19727fc25783f0ad0bf69a7,20,38125.7455,6036501.0
304,304,0xe22a36dc96688cab8b346118dbd90a96aa607a14,20,25527.0505,10342116.0
305,305,0x53afeb120edce5d778cab7de76d34f5fcd92c7d0,20,36586.371,37035729.0
306,306,0x62e724226009de1edb66b8b8be841781aeb256de,20,25430.0775,4104984.0000000005
307,307,0xdaa8a78089ef0098a14af2148a8768cf7d104640,20,8755.1525,1628997.0
308,308,0xc08e0bb650197e708e49657c52c8e3e7999d065b,20,35262.7255,12350793.0
309,309,0xfb613e8adf17cb1c58ae9001f6459de91198f9bc,20,275708.262,339.0
310,310,0xcd7270d1574e3513068606eed084d98e76b27e2c,20,37270.6515,6186414.0
311,311,0x880814d04c48344e490cd5a8dea1288e939878fc,20,36383.8295,13681560.0
312,312,0x7e99611cf208cb097497a59b3fb7cb4dfd115ea9,20,20231.664,5088300.0
313,313,0xde65170c1fb26d28ef795bbc62c6be13a505d704,20,38969.646,14774505.0
314,314,0x429f13e4ec5e57c9ae2388c5020e372f73fe168a,20,18033.757,828969.0
315,315,0xaec061ad03efa0e55e3f423ec3491ed7501511f1,20,72667.868,22616901.0
316,316,0xf96f521131e921047c72adf10bb6fa5c697ec034,20,270132.188,4779.0
317,317,0xb2883c537c2db5dc0ef7ff912da2aa8f55845e2f,20,5769.7345,216549.0
318,318,0x0237cd1826f5f4cbd2adb64127993f8a04240c62,20,47927.133,3615216.0
319,319,0xf0b449ac2f2f66a2c6cd8fcfc27fd6b06159107e,20,14016.452,16884564.0
320,320,0xf62b92c972e9cf10ae8f3297bdb870a7e6dc3ad0,20,29381.042,2705424.0
321,321,0x47ad77c5a4f5a8771c4b9b4bfc5171242ccf7a9c,20,27684.508,6483081.0
322,322,0x5da1d898be9ad259c891642472c13a1232917b91,20,45758.402,28123938.0
323,323,0xffa914c83d851b9fe372e4ba6a6e131373aa16ab,20,22477.213,13802418.0
324,324,0x41ebaeb7025784a336020ce969710e252c1fc3ee,19,1263626.549,40408.421052631005
325,325,0xef09497247fb6ea154ea4dc12258d86267d570e1,19,14363.81368,3953940.0000000005
326,326,0xbb214c93187e55cb74d24da8e44717aed3045cb8,19,12285.22158,4026464.2105263164
327,327,0xa99a76dddbb9678bc33f39919bc76d279c680c89,19,31643074.83,20690412.63157895
328,328,0x6507db73d6ade38af8467eb5ab445f224cedaf38,19,12760.33105,9700263.157894736
329,329,0x80fcae86a9ef603df27172c927352fbdc6407848,19,38634.76737,10039698.947368423
330,330,0xd3a265d9ed93464e7e2f89876f9ff0cb7b83ff27,19,72750.11737,6463989.473684211
331,331,0x484f2bfe6ea59d667fd5cb29ed259329180d0507,19,41358.33947,3753476.8421052634
332,332,0x4900e97e434b4794165cd9c8286d75ee6056cabc,19,18702.54263,7348582.105263159
333,333,0x94336be72729c375132b268f582ce6f7a70ef4df,19,21332.16526,20711551.57894737
334,334,0xc4899b8aa371917e382e989078ce22469b822f18,19,13327.18947,3044027.368421052
335,335,0x98e3cb61729067e1b77b7f0d6dcd4eb113288469,19,10490.51053,4117957.8947368423
336,336,0xc04fec15c5a3e2efcf7cc321ebd1d18da6db73f0,19,24077.24474,17348055.789473686
337,337,0xde700c4cf27f635741dbb09a0664cb07600b8200,19,62530.85105,2833263.157894737
338,338,0x13e89fbe1b1ec29ae3e0c2542c4812e1511f48d8,19,236814.5084,23500506.315789472
339,339,0x7bc43962fa198c89bb8f6d53e79d9c70090b8173,19,504194.7937,3761.0526315780003
340,340,0xd7fc4ab828afc1bb4b217f337f1777ca856efd12,19,12857.84842,266267.368421052
341,341,0x82bbcac5a8b81368a4a96f0265cb40e46020a1e1,19,16867.45737,5067587.3684210535
342,342,0xb89f66d16e3fcbe1054139167f7f0aa4040a9b75,19,20019.31368,5433969.473684211
343,343,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,19,24283.58895,4394681.052631579
344,344,0xc35f3f92a9f27a157b309a9656cfea30e5c9cce3,19,41591.97316,20972390.52631579
345,345,0x124183252c86e093f78e5994916f044d7549bd1e,19,31115.46368,13030168.421052633
346,346,0xbf2362f84c9f8f589e056248da547da3cb5458a9,19,30741.46158,4725350.52631579
347,347,0x6647fb7f5a90efb0ae7bc775a47d7e3a01964f00,19,7452.564737,5422133.684210527
348,348,0xdf9a82dae6939590149550c135e206d8cdc9f19b,19,8355.178947,1212407.3684210521
349,349,0x14d702bd1ae7a48df5d33c7f873aa353bbc7446d,19,22670.67895,1780572.6315789472
350,350,0xf81e01761184dcbf5e7475ea51e1dc497fdbc6ac,18,6943.22,2201470.0
351,351,0x65ab793bd82cf8d9f035d4742b95e2c16a6b8849,18,14120.61556,211460.0
352,352,0xb89d16beac18e513743baa6a6e09f60460367ac8,18,14229.20278,57116.666666666
353,353,0x567fdbe66195b7e6f4cab2290bbe2d83107a3ab3,18,130353.9817,4940.0
354,354,0x0eba5e314b660503b13e47b733300d19d4648f06,18,564296.215,563.333333333
355,355,0x668e961736454a2444adb485340cb7f0844ddd3d,18,23894.155,17371513.333333336
356,356,0x67255eb2f6819cc3943cd3245b54490659fb2a87,18,3266.300556,606793.333333333
357,357,0xc033c5a44cb1f2d95dfb56d731fcf64b9fdaa1b2,18,21757.18889,12583536.666666666
358,358,0x38d2276032593c7cc6d0ec58aff942c0fd706ce1,18,38658.24667,34210603.333333336
359,359,0xf17a57cc21b2d9bbe8e2da1fa6a0f14a8c85ff1f,18,25412.525,6826576.666666667
360,360,0xf98188ad7b9e0857d4371e779ddcc7a27452315d,18,11047.90444,3325150.0
361,361,0x5600fff97314df41ec057b352e0a6061bffe3c4a,18,38099.64667,3654536.666666666
362,362,0xdd96900556ff65cf450f2a4c6bf92cde84f16d87,18,15949.26556,29367990.0
363,363,0xa85fa747aeb17203bd3aba143e8e12cd50fe539f,18,18707.91111,27067540.0
364,364,0x68f84b647841fdac170a827b805d7694a8fcd73d,18,72117.94722,35787100.0
365,365,0x2d368d6a84b791d634e6f9f81908d884849fd43d,18,34622.38611,2647656.666666666
366,366,0xe5331fab4970d7ea3bf3823dfe40fc0564909398,18,502847.0372,500.00000000000006
367,367,0x2efe6e9b127679f158718c1ea296f0ad9120c50a,18,12088.97444,194973.33333333302
368,368,0xbaa7dac724d6ab7474af7625811f8ca2e972d541,18,28198.52222,10365823.333333334
369,369,0x0097b9cfe64455eed479292671a1121f502bc954,18,10417.995,820330.0
370,370,0x79782b0ae9b71cff36bb32b4ef0935fd3c190350,18,271780.1356,27135163.333333332
371,371,0xe47a7003e09eaa7d8ea888d5b042938894c613a6,18,21558.04722,10202366.666666666
372,372,0xebc23f01bb150efced718fe084238beb3777a716,18,553798.0422,5088026.666666667
373,373,0x565c4b34aac8448a7e1af9fd105461c46317f449,18,548553.025,773.333333333
374,374,0x960f16fff5070555c0efa22f6b839ed7d5ab6094,18,98181.63444,248566.66666666602
375,375,0x47380e281612f7194d363447cd346bb0764d304b,18,58388.49944,10843166.666666666
376,376,0x8890cd645ce242a740415169a6959cd803e542f6,18,23205.36889,3720843.333333333
377,377,0x1c9ae149000615ca50da936388b73e40b19c03ad,18,12148.05222,21161426.666666668
378,378,0x15810f7bb05c995a6a81168feceb1ab465826453,17,484293.9547,5265.882352941
379,379,0x81be7f475e335693fda594abc8b42bb0d873f9a0,17,22791.38059,10150291.764705883
380,380,0xec08d9464944345f1483f16a91c5186d8622637c,17,12843.6,3811.7647058820003
381,381,0x4b51b2e97ff1d85b449d84a6c87b37fb6cc299e7,17,24300.66588,6031016.470588235
382,382,0x215fc4d12967ddc2432a7b8936f2849740edb7bd,17,15133.55882,9420670.588235294
383,383,0x330251b47edf5a5b2911451b9be840d0d03ae504,17,3116.653529,1090609.411764705
384,384,0x27db134012676a0542c667c610920e269afe89b9,17,11374.96824,8021692.941176471
385,385,0x8e0db33daf2bd5237fa3c913518b81c468cb5b1c,17,39103.33294,5111587.05882353
386,386,0xca027c05547efc041a5e8c02de3c9db83dec7498,17,8427.722353,4888824.705882354
387,387,0x3b5f949c07d0e31b904b53cd4d24f94687e15c2d,17,51945.89529,6758714.117647059
388,388,0xb630abd9a5367763b7cba316e870c4a54064cc9f,17,11355.88471,11356556.470588237
389,389,0xd7e630afcf128feb8b9071a8412914478c00c22a,17,662068.0229,2272252.9411764704
390,390,0x95d59e18834ccaca2b8f8b90924776eb1a5afa36,17,24609.08059,26586112.941176474
391,391,0xd2498b4dc8402789736f7c94caf969ea65badfa2,17,32795.70118,9572837.647058824
392,392,0x6cf0d4889bda092810b64a3d00741c0dbfdea75e,17,27382.40941,11083644.705882352
393,393,0x64b926f1edc1c332cce280b2c8f43e879b1ca7cc,17,536568.2259,26911.764705882
394,394,0x616ed054e0e0fdbfcad3fa2f42daed3d7d4ee448,17,23631.89412,4782712.941176471
395,395,0x73524bd95c9884c9f274229957d9cd67460fb38b,17,31700.60176,21731534.117647063
396,396,0x4c5ae486c6e4f5ec4dbc9de3964938cffbe786ce,17,32747.73765,21481944.70588235
397,397,0x7cdac4326d72940665b8c5ed832b4a9ebdfbd660,17,43245.64,27663388.23529412
398,398,0xcc47f370d7b0892e5be50e3642d7815abb13c449,17,15729.60529,3942600.0000000005
399,399,0xca1a96013336eb971a682de6949ec9a52a0eeaa3,17,28463.55412,8814081.176470589
400,400,0x051858fc4fe71a2c8ff254237969881be369bc9e,17,165012.0624,15197.647058823
401,401,0x6887444a5b74b746f56ae08952f4e1b404ff7ca5,17,5748.95,23034437.647058826
402,402,0xfbcb950fd13add1fe0ba95440fba0851575c617d,17,62675.32941,3401100.0
403,403,0x005ef5716c3fb61a9a963b2d3c7f9718676e0ef6,17,9156.122941,194241.17647058802
404,404,0xc982cc4bdf5f93e0cb9c35ecab5fdee136400db0,17,4496.352941,8726403.529411765
405,405,0x8694ce0e61ca9ec134b63a79630d329fb8a4e759,17,32094.77706,12408314.11764706
406,406,0x481007f10f475356f4fac6fd3562550f7b3b4df6,17,25808.68353,3131417.647058823
407,407,0x5f20abebe0ba11a9dc0f08e654e416bbee8979f9,17,111013.6547,9618885.882352943
408,408,0x53309c7eabc21ce6cb6822b861ef44c4949fc1cd,17,12768.58882,1401571.7647058822
409,409,0xcde9583050e7128b890ca5ef9bf8be805b57f1fe,17,33597.07118,1225704.705882353
410,410,0xb07952a55bf9c45c268f37c3631823df50ac721a,17,19853.14588,3729674.1176470593
411,411,0x74e2560995ba0b3e27539cea74d40b784f54689c,17,45078.56824,15642794.11764706
412,412,0x19fffb371b95574df860e90b6a5b69256629b585,17,168063.6965,8684996.470588235
413,413,0x0517091dc37811d6483c01c1d2adba540920a421,17,4988.262353,11262.352941176001
414,414,0x17331428346e388f32013e6bec0aba29303857fd,17,166011.1582,11524965.882352943
415,415,0x57a1290bb834644cd65dfa7dc257054a502e2893,17,64544.44118,25084051.764705885
416,416,0x756624f2c0816bfb6a09e6d463c695b39a146629,17,33955.17588,2160755.294117647
417,417,0x21ff21a28b4c8fd49d6097c3562d9797ac798092,17,8402.191765,8313169.4117647065
418,418,0x7a349a913243c84b428ccae73f1a6636235b151a,17,67571.29824,9335738.823529413
419,419,0xaf185b38be4181b1b8d8af06174e0f2d280a904b,17,18701.62765,19420330.588235296
420,420,0x6172ce83b49c0d69d3d11de4b1a97d8b3828e42b,17,241800.8665,6642.352941176
421,421,0x8bb1ac0a962492b8de72d14c011425ae7b212c97,16,41502.35,12926456.25
422,422,0x6b3bacba7a6da1d6660079f5fd49fdc167ec5783,16,122252.7644,8993197.5
423,423,0x84c625dd08e849ceed8951431c986628c74fe89f,16,8118.218125,8443511.25
424,424,0xa8d31c4546a782085d81a1ec1598054400d7a2ae,16,22004.10625,16976538.75
425,425,0xafb21e60c4ef291e170f65b0013b00b43ffd0abf,16,50321.39938,4987215.0
426,426,0x9ade3067e2f6e9915d0f276687877fbe1515a006,16,90588.35688,3627930.0
427,427,0xa8d7d9548accb515ff98a5e38e2e5fbd00ef78f8,16,535302.96,341.25
428,428,0xae545300740d789791e998c2e655fdafe6341690,16,61325.58125,4679820.0
429,429,0x3e70dd86811e86fc7e28c5cf5d96de4b4aad4ce2,16,16426.70875,4310081.25
430,430,0xecb1b2338118d5ea264ccd29670d7567c15f8888,16,14153.75063,1270008.75
431,431,0x4dcbb1fe5983ad5b44dc661273a4f11ca812f8b8,16,686547.0563,2444741.25
432,432,0x5e59b4602c23d18bd71c9be1b8f6c9b2566401de,16,36892.94875,8324126.250000001
433,433,0xa7b5ca022774bd02842932e4358ddcbea0ccaade,16,12311.64813,2123235.0
434,434,0x8bbabe07f6b87264b1e63d6c03b10ecd8310d5e3,16,96706.05313,3069907.5
435,435,0x2bcdb960250e281cc5fb609f2f200a8d92687464,16,59598.83,1692183.75
436,436,0x7dbb760ecfdcbfe5d425c67019966ba05a3c48ae,16,4465024.443,52822.5
437,437,0x3eb12b7e49f1a95fbd2943d1547be152883e526f,16,90854.48438,7162.5
438,438,0xc6c60fdc5b2379aabc853d45ebeb12af7fc63841,16,51445.53938,17257031.25
439,439,0x93f36c4d96ad96747809514786a920703a8c2a3e,16,26056.50688,23638995.0
440,440,0x51270b2b92d1080a27d05c6ebcdedec4824d5efb,16,92634.46062,12672885.0
441,441,0x50ea421b54fb7b034449808ba511a68ff4b0d29a,16,4434564.487,1869761.2500000002
442,442,0xe38918204954b986aecfc73c8edc831905a64f60,16,25409.14063,6898335.0
443,443,0xadeed59f446cb0a141837e8f7c22710d759cba65,16,111190.0975,431.25
444,444,0x3c6137504c38215fea30605b3e364a23c1d3e14f,16,15090.77563,7793625.000000001
445,445,0x74e225269effacee134aadb51aa135ad066f55b8,16,59764.2175,17677136.25
446,446,0xfb796d6335a7ebcc4be5eb38111df1ecc0c8f299,16,11762.63125,2742345.0
447,447,0xbbc92cc8c8b73daaedfec30c01dad525f52b7c29,16,189209.5431,10422735.0
448,448,0xb533f24cf34eb009f97b73ef22c6f0a4b0438307,16,23274.59188,6276442.5
449,449,0x5c30926ac0d29d0519e0a01f1f028cb87555dd69,16,34238.68125,13181782.5
450,450,0xac3c837d67b4f638c0abbf711327cfd33149cf3d,16,75485.44375,11257331.25
451,451,0x28d8809de7150b359310040615cc1de27e0d155e,16,21893.52688,11595768.75
452,452,0x51a5518f4a7ecf0af64963912596a40e46fd6ca3,16,15124.20375,2281751.25
453,453,0xc44af9353818bce658d6c0328a722faccc14c59b,16,25683.8725,6103053.75
454,454,0x30e474d8bf65c9642ad297e83bf389ec51b674c9,16,31756.175,14416132.5
455,455,0xfc3e9a8d5090357d8b25013da0417314e80b01d4,16,41548.03,31983277.500000004
456,456,0xad097fdcd58535250c59807d6683e0a6b688d6cc,16,48117.36875,28616163.75
457,457,0x09d390e78faa3eca8c6e3c0bb3c6cbcaf679a44c,16,14104.37063,19706058.75
458,458,0xfb2056b830fc5dec5ef6343f38e6c10feceff3a4,16,33146.475,7814778.750000001
459,459,0x5d4b1055a69eadaba6de6c537a17aeb01207dfda,16,9514.945,5245136.25
460,460,0xe64734836a37df1f92aca5f8f218f035340c0fd5,16,22196.22437,6477318.75
461,461,0xb3ee5011a7965905cde351ea4905ff4725189a3b,16,238099.5256,15995017.500000002
462,462,0x02a522d98ec2d2c3bbe91acc29ee7fd32ab880ab,16,47592.85188,6551523.75
463,463,0xd7a9f29f765b1b199f2f0237d1d8690fd470f0aa,16,83314.59938,2352813.75
464,464,0x243a7d55360c62cec0e7a349ee129f7c234445af,16,26806.30438,9287317.5
465,465,0x46e0dcceb5357f1c59a9de1b29173f85ddb8198f,16,16225.16938,16214902.500000002
466,466,0x78f625a65fc316d32d98d249b698fb509a6d98f2,16,26619.21938,20283180.0
467,467,0x103fc5759305e59dbe6c3355d11c35a213a5252c,16,31996.14875,9587565.0
468,468,0x9b685faff7461e9d99edf7be3bd680972b294617,16,20121.25938,18886020.0
469,469,0xa236b5bbf42ea2b7f15dfd9704f67153201faa74,16,378415.4544,59115.00000000001
470,470,0x8a73749053d92f98d8099e6b0c698c93dcd8b4e7,16,25603.59125,1726758.75
471,471,0x5fd2c02689d138547b7b1b9e7d9a309d5a03edcd,16,20748.03813,18532672.5
472,472,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,16,5813.311875,3030101.25
473,473,0x7b8a6e7777793614f27799199e32e80f03d18dbe,16,25481.015,2695518.75
474,474,0x90d6f2b757c8ca57cd68743035186415789d34fd,16,27475.50125,57907.5
475,475,0x1ca5281a4645b5a2ab4ffd9b95aff739689e6b65,15,69060.842,16286520.000000002
476,476,0xf88f82b150cf19831fc0b50843ffebb9effbc177,15,25852.932,19299580.0
477,477,0x1ab14911a1f736eb37c6ac2790ec325d4eab1f8e,15,77403.34667,21906984.0
478,478,0x87bc2f2ba8c83f412fed5c3151de0ffbdc959984,15,88085.97733,2427112.0
479,479,0xf44eb58af8cc3e9bccf79ea109f1a07f1febb531,15,26501.54467,19514236.0
480,480,0x5d5335e6bea4b12dcb942cec1da951ae63f2ae64,15,96599.47,3110456.0
481,481,0x6d5974ff2be269c9da8b72fbb00bb4c0fc9e6916,15,61744.004,20859596.0
482,482,0x4199f2400fb5ad164a065815b1ab386fd09016a0,15,86742.05,24173320.0
483,483,0x0ad61c6c1152bcc7a4ed1e7fa62156e1860a2b63,15,28794.562,6920296.0
484,484,0x5c03e483a81a9e93f2d791622a7c6f87c4f5f1b5,15,19250.51867,21647920.0
485,485,0xc4c6c27b2259794a1dd35d438e703281c0e4a004,15,60835.192,5575868.0
486,486,0x3240f75e36d6843a281c66bb929765f1b351b7ab,15,52667.96,7320852.0
487,487,0x74369ee21bfd455577feb34714db8ca4a34ebb0d,15,102663.782,11990700.0
488,488,0x5be8f739c8ea94d99b44ab0b1421889c8b99b2e1,15,24206.68933,6315468.0
489,489,0x247ec63eba41edecfa96a46d732c5376f437b78e,15,97781.35733,220.0
490,490,0x28705f64c07079822c7afd66e43975b7c6095ef6,15,28335.15867,5139976.0
491,491,0x6afdf83501af209d2455e49ed9179c209852a701,15,35963.37733,5551928.0
492,492,0xc08f846cdbda1559716239bb53e9127c1378b543,15,11188.00667,5806748.0
493,493,0xa8a51ad712215449d125cba1dc215910df1887fc,15,374714.3307,25388.0
494,494,0x7a9dc8eeaf5022cecd60c54a042343484ce6c065,15,20153.352,1656924.0
495,495,0x9a676e8ca4bb0b8b08c975e198f84366a63048c5,15,26081.36267,4368392.0
496,496,0x91d020e9da6493d4416bd673407828ff10dd289c,15,26225.83467,4150040.0000000005
497,497,0x7ee780a000286bdbff98f6d0e4dac79d54f77834,15,26695.59867,19709140.0
498,498,0xdeef55689a46931754ff18d76ccda30459786bc0,15,17087.75267,3541268.0
499,499,0xb76a622c7fadbe11c415d141fd7b9eb4b1f414b9,15,250078.5213,6653036.0
500,500,0x77033b32cde55ce25ead5bc33b6b6781e5e7a1d2,15,28996.02733,6513540.0
501,501,0xfc23dc5d2aa960e84c784fdde34123fe5d84b619,15,17161.51733,5146232.0
502,502,0xe9addbcfd6e71f37c2dbcab5ea4205930092e4d0,15,24781.81933,19095644.0
503,503,0x9930afbe9b5ee2ac63acfba2403be1ea780b95fd,15,121489.0873,13946148.0
504,504,0x7a9fe22691c811ea339d9b73150e6911a5343dca,15,206853.7593,20488352.0
505,505,0xeb4cbe5cd9c29e6ace6af4d5fc62c81d37dc52f1,15,74116.162,23057496.0
506,506,0x7dff47820fa7ef1c2eae54803b9c06a6fcace40d,15,4381.14,540688.0
507,507,0xfd9ae68245f23002eebd5f9b20fe59e07d27cc19,15,54740.63467,1809680.0
508,508,0xb312d5e5ff06cf216a454f37ca58f4ddb7f305cb,15,2941.607333,5230380.0
509,509,0xe91c4ec4a439ec9d6b11ef8d1df11b35142df7c9,15,28658.05,4494152.0
510,510,0xd1d33da236e4d24bc13e1d11c0770c5eb71b5364,15,107154.7533,13708236.0
511,511,0x3c95158787b13b382e8736dded63958edfb5a05e,15,3751.602,7519252.000000001
512,512,0xc1af2a2cd32d90132080439199bdccc269482bcb,15,13383.722,3457824.0
513,513,0xfb30cdae07272c8a37929039200201926eba6428,15,18032.954,941728.0000000001
514,514,0xb0449ec1a8a60f95322617d6ed52e1ba1a7beb49,15,5885066.449,34532.0
515,515,0x543ecff492b72d041ca1bcb142b749612c9a4dcf,15,87960.53933,4831368.0
516,516,0x35d0ca92152d1fea18240d6c67c2adfe0cca287c,15,38133509.69,88080.0
517,517,0x1afe6f00c676edfc35655e7f685db40d0a3fb7db,15,32808.00067,1931164.0000000002
518,518,0x98ec77e2e8f663bc93fddb58a4b157e64b6d3c42,15,19163.4,4334012.0
519,519,0x6197d54d4e8ceb5c6199063dd742b4d3fcb4f9d1,15,0.02,28983092.0
520,520,0x3def4400f3a057dca3101c63b2f0e1656d3f6b79,15,41681.86133,777752.0
521,521,0x8ad272ac86c6c88683d9a60eb8ed57e6c304bb0c,15,137445.4387,15392896.000000002
522,522,0x4ce73cc57943602df15fccf1ee291c5d67d38326,15,1073969.688,103984.0
523,523,0x82e4a1fd824378e3cfe8218a1538eabe9bf94df0,15,124327.4673,9704400.0
524,524,0x924e3d815e72b2a3d02b616b3c4aeab1e16e1539,15,38877.738,2692440.0
525,525,0x46dca395d20e63cb0fe1edc9f0e6f012e77c0913,15,88296.278,6865992.0
526,526,0x1d047394a82d08ac977ca5e5aad0ea752c8c7b02,15,45989.11133,30775676.000000004
527,527,0xf42da2860c700b2f419bbf1862ab3de6887677b4,15,35337.71333,6676388.0
528,528,0x6c7e534f8c4dffb7ea52fc3d4aa7a16b4a575fe0,15,17650.704,1596144.0
529,529,0x7a4d1ee0ed388f11cbcf29ae63294077f94d0b87,15,6481.016,16760144.000000002
530,530,0xd35a8e50b3c403e1b6e16f61bd348e6783d116f3,15,42588.51,7006744.0
531,531,0x21f8ff01dcb248bb26eb0bc5a0fb25c7e586c807,14,22478.76357,9601817.142857142
532,532,0xee8eeec3e7a5ad82827480a9e00d01b1ec0a9f3b,14,16982.61714,20072207.142857146
533,533,0x528bbd338250cda97fc652f5bfa0ece3057952e8,14,31310.09,1889541.4285714282
534,534,0x86c63007df796479cf3623a4ca698392fb3aa3eb,14,12570.21429,18378968.571428575
535,535,0x860993dcb240bd1e60f29f1887164f15ffb6a049,14,8988.755714,4417170.0
536,536,0x0f4bc970e348a061b69d05b7e2e5c13eb687e5e3,14,18061.86214,16158788.571428573
537,537,0xd327d751211921201277da07c556f18be8b4cf29,14,272322.5871,681.428571428
538,538,0x8243314b4be24179f985468b9ba0a59a87b61a5e,14,162247.55,7051607.142857144
539,539,0x6cf8d9618df0aca91ece741439d182e5391c881b,14,22616.86571,4439957.142857144
540,540,0x144f0929b09bbe76d088fba9776198a9076e0b75,14,6743.167143,56438.571428571006
541,541,0x2bf8f06adc558fb713fa2ccc221c9bcc72dbf75d,14,17975.66857,11989238.571428573
542,542,0xb4968ae81fdd1bc3b8fbf832ffda61bc337f5118,14,6502.212857,7714101.428571429
543,543,0x531885f5d58124750c45fca01f131e91d0b99f81,14,191755.4493,9431935.714285715
544,544,0xf43dfc9a36763f3a86105a9eda2cc1cd6adb1f58,14,56971.23143,31869728.571428575
545,545,0xd3018da893037f3046c715299ce513556784e849,14,1126547.46,2159940.0
546,546,0x2efb798f5f77b6aa5d9bdf620228817c842cf36d,14,43687.32786,6610058.571428572
547,547,0x86b4d38e451c707e4914ffceab9479e3a8685f98,14,9557.782857,10304194.285714287
548,548,0xe8ec6f729adbe61e7ef3b48c4f490e2dda1aadea,14,27269.80571,8792048.57142857
549,549,0x8d868bd35f0597b931c307a0297e6998c54c42bd,14,20457.10429,16743372.857142858
550,550,0xf76ebe6341dd9dc880596ee1cccffb4938db14e3,14,143464.1736,3960355.714285714
551,551,0xb17cf8ef22a650b6de374a14fb1cabda635fdd8b,14,62572.79,13151622.857142858
552,552,0x1057b6adb95680c811c256a393f5c523d94fd6a6,14,27126.975,3284370.0
553,553,0xc1c9e5d91d212d1dff008443b6c00a0f002b1a9c,14,16641.08429,34860.0
554,554,0x149fd340ca0df54228aacdad7755b05d0e2b23d9,14,10466.09429,36315720.0
555,555,0xbb05a33d90aa4c295d859ddf83ee9a7ddd336f9a,14,8771.69,5120622.857142857
556,556,0x235cc1815f11cdeb941ddb342ba57f8bed806841,14,13039.11714,10039054.285714287
557,557,0xed293b0c0b78acd3db55f3cf94651fc58c9b625e,14,13181.27786,2644842.8571428573
558,558,0x57931dfb66d7d6f9d326b8ed8aa0d5b69c047c65,14,31620.83571,12872700.0
